,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
9337,1247848214914629632,coronavirus  no matter how hard i try  i just cannot get to this scott guy  allergies  hold my beer ,0,0,0,0,0,0,0,0,0,0,1
9338,1247848227011006464,third of britons and the rest of uk what do you think of mainstream news media s coverage of the coronavirus since january 2020 ,0,0,0,0,0,0,0,0,0,1,0
9339,1247848246472364035,hockey india contributes rs 21 lakh towards odisha cm relief fund to fight against coronavirus pandemic  indiafightscornona,1,0,0,0,0,0,0,0,1,0,0
9340,1247848327426781184,shit doctorsdont know  but they think corona can get to you just by lokoking at somebody with corona ,0,0,0,0,0,0,1,0,0,0,1
9341,1247848369885605889,must read thread on low level antibodies from recovered coronavirus cases ,1,0,0,0,1,0,0,0,1,0,0
9342,1247848381831163904,i am pretty sure i am going to die from excessive eye rolling before the corona gets to me,0,0,0,0,0,0,0,0,0,0,1
9343,1247848394422276096,yeah you absolutely said i agree with you and this can also be also a big reason to spread corona,0,0,0,0,0,0,0,0,0,1,1
9344,1247848402555043842,why make a fuss about what the president said before and after corona virus enters the philippines ,0,0,0,0,0,0,1,0,0,1,0
9345,1247848406699126792,africa might want to reach for corona virus vaccine forever ,1,0,0,0,0,0,0,0,0,1,0
9346,1247848431885795328,you are calling corona virus the boomer remover yall really want to get rid of oneus hyung line that bad  im fucjng shakiug what the fucxk,0,0,0,0,1,0,1,0,0,0,0
9347,1247848436587692038,yes  you heard correctly so basically we do not know what the actual number of deaths are from the coronavirus  ,0,0,0,0,0,0,0,1,0,1,0
9348,1247848444913258496,giliran corona  harga hotel murce2  pen staycations aing,0,0,0,0,0,1,0,0,0,0,0
9349,1247848470221750273,2 more coronavirus positive case reported  raising total to 188 in sri lanka   health ministry lka,0,0,0,0,0,0,0,0,1,0,0
9350,1247848477926641664,this is upsetting    they really wanted to do concert and see armys  thats bitch corona better be gone by this month,0,0,0,0,1,0,1,0,0,0,0
9351,1247848482574151681,jsuis dehors mon nez et mes yeux me grattent jpp mais azy co co coronavirus shit is real she is getting real,0,0,0,0,1,0,0,0,0,0,0
9352,1247848482620268550,if the coronavirus was a place it would defo be killie bus station burns mall,0,0,0,1,0,0,0,0,0,0,1
9353,1247848487116591104,i just feel like they saying anybody dying from that coronavirus thats not really dying from it,0,0,0,0,0,0,0,1,0,0,0
9354,1247848496427864064,oh make no mistake if you get shot in the head by someone who has coronavirus you died of coronavirus ,0,0,0,0,0,0,0,1,0,0,1
9355,1247848498927730689,those of you mocking pastors to heal corona virus are not far from those who mocked jesus to save himself on the cross ,0,0,0,0,0,0,1,0,0,0,0
9356,1247848504245882880,time moves on  you cannot hold on  you are not stuck in time  you are stuck in house btch hell you corona,0,0,0,0,0,0,1,0,0,0,0
9357,1247848521643880448,let us not forget that the majority of our imported coronavirus 19 cases were from the us,0,0,0,0,0,0,1,0,0,1,0
9358,1247848522864443394,biggest pile of superstitious bs conspiracy story you have ever heard  coronavirus 19 anastasiaromanov princessdiana 911truth,0,0,0,1,0,0,0,1,0,0,0
9359,1247848524441456640,corona hilang  x1 unit comeback not sosmall oneits,1,0,0,0,0,0,0,0,0,1,0
9360,1247848579613548544,niggas are worried about corona  im battling hayfever tryna take my life,0,0,0,0,1,0,0,0,0,0,1
9361,1247848591189737472,you know most of those single mum s out there are loving using this corona shit as their reason to not let the dad s see their kids,0,0,0,0,0,1,1,0,0,0,0
9362,1247848621015523331,hi joel  has the church or you made any contributions or aid in the assistance in helping out w the coronavirus  ,1,1,0,0,0,0,0,0,0,1,0
9363,1247848643094130688,skims confirms  11 more test positive for coronavirus  all from bandipora and baramulla  the curve remains far from flattened ,0,1,0,0,0,0,0,0,1,1,0
9364,1247848655781912576,nine more cases of coronavirus have been detected in tasmania bringing the states total to 107 cases  coronavirustas,0,0,0,0,0,0,0,0,1,0,0
9365,1247848659506597888,taking the train during coronavirus is absolutely the craziest thing ive ever had to do in my life ,0,0,0,0,1,0,0,0,0,1,0
9366,1247848684156588033,every single day i wake up i pray for a positive news about corona virus lord please dont forsake us,1,0,1,0,0,0,0,0,0,0,0
9367,1247848750539825154,guest and friend of the podcast bringing smiles to faces amidst the coronavirus pandemic ,1,1,0,0,0,0,0,0,0,0,0
9368,1247848751047180288,enjoyfromhome    cook elaborate dishes  like which need to be stew for half a day  coronavirus stay at home,1,0,0,0,1,0,0,0,0,0,0
9369,1247848784035565569,this virus fake af can i pop out now im ready to find a bae coronavirus,0,0,1,0,0,0,0,1,0,0,1
9370,1247848810535141377,quick question  what will happen to the whole billion donated for the corona virus relief oh nigeria my country,0,0,0,0,0,1,1,0,0,1,0
9371,1247848835180830720,why are there no social distancing measures in the co op  just been in my local one and it is a disgrace coop coronavirus,0,0,0,0,0,0,1,0,0,0,0
9372,1247848851911970817,today s stat is 400 000  confirmed coronavirus cases 12 000  deaths  we were sucker punched by the cheerleader ,0,0,0,0,1,0,1,0,0,0,1
9373,1247848864779866113,i think a lot of people are starting to see that the us govt has not been doing what it should have been doing to fight coronavirus 19,0,0,0,0,0,0,1,1,0,0,0
9374,1247848876545114113,i think im dying tbh idk if its corona or not but something is wrong with me and its not good,0,0,0,0,1,0,0,0,0,0,0
9375,1247848898493906946,just opened my corona letter from downing street  not signed by alas  and had a sneezing fit  what was in that envelope  ,0,0,0,0,1,0,0,0,0,0,0
9376,1247848935529439232,do not use twitter for nothing  pl focus on corona virus help needy citizens peace peace peace,1,0,0,0,0,0,0,0,0,0,0
9377,1247848940499697665,152 doctors  63 nurses nagpositive sa coronavirus,0,0,0,0,0,1,0,0,0,1,0
9378,1247848952126484480,536 new cases and 25 new deaths in switzerland  11 29 gmt  coronavirus coronavirus update coronavirus coronavirus pandemic,0,0,0,0,0,0,0,0,1,0,0
9379,1247848956635332608,im still fighting the corona virus but i have on blast cuz its it my bday,1,0,0,0,0,0,0,0,0,0,1
9380,1247848959982387200,the way everyone was making magwinya  i wouldve been sold if someone said they cure corona because wow hey,0,0,0,0,0,0,0,0,0,0,1
9381,1247848972795801601,bhilwara has become a global role model by breaking the corona chain with efforts made by the state government,0,1,0,0,0,0,0,0,1,0,0
9382,1247849002793684992,congratulations to all the medical teams that are working around the clock to help the patients  coronavirus,1,1,0,0,0,0,0,0,0,0,0
9383,1247849048448675842,you turn on masks in italy as authorities deliver 2 masks per family from today coronavirus snp nicolasturgeon eis unison,0,0,0,1,0,0,0,0,1,1,0
9384,1247849095793979392,how can you predict a corona virus pandemic last year in october  naah this sounds too fishy,0,0,0,0,0,0,0,1,0,0,0
9385,1247849162269503488,corona dey do world tour shutdown everywhere   nobody badder we gree for you no1  oya do come dey go abeg,0,0,0,0,0,0,1,0,0,0,0
9386,1247849237506920448,boris johnson conservatives  eu bad us good even for ventilators coronavirus,0,0,0,0,0,0,1,0,0,0,1
9387,1247849274244644865,breaking  total number of coronavirus cases in tasmania passes 100  9 cases confirmed today  state tally now 107 politas coronavirustas,0,0,0,0,0,0,0,0,1,0,0
9388,1247849292007534592,why should the production team still choose to fly so far for shootinh during coronavirus pandemic ,0,0,0,0,1,0,1,0,0,1,0
9389,1247849305366581249,we are fighting corona virus and you are here saying you did not see your period  do you really care about your country ,0,0,0,0,0,0,1,0,0,0,0
9390,1247849346290286593,ww4 for real like they could never imagine    yall think corona shut the world down  watch how skiti play laughing out loud,0,0,0,0,0,0,0,0,1,0,1
9391,1247849380775890947,corona fucking up everything   graduation  prom  my job  my sleep schedule  all dat,0,0,0,0,0,1,1,0,0,0,0
9392,1247849388849782785,coronavirus outbreak in india  from 1 to 2 500 cases  9 weeks from 2 500 to 5 000 cases  6 days,0,0,0,0,0,0,0,0,1,0,0
9393,1247849435566145537,we will all be together soon  please stay safe coronavirus stone roses spike island 27 05 1990,1,0,0,0,0,0,0,0,0,0,0
9394,1247849455786897408, mbrx announces active compound in wp1122 reduces coronavirus replication in vitro by 100 ,0,0,0,0,0,0,0,0,1,0,0
9395,1247849485373407232,south africa  happy 20 plenty  corona  hold my beer ,0,0,0,0,0,0,0,0,0,0,1
9396,1247849485906182144,kelvin lost his mother to the coronavirus  please lets pray for him his family   ,0,0,1,0,0,0,0,0,0,0,0
9397,1247849487000915968,why is not the uk government releasing numbers of recovered coronavirus cases  it is been saying 135 for 1 month now  coronavirus,0,0,0,0,1,0,1,0,0,0,0
9398,1247849497763471361,ethiopia declares state of emergency due to corona virus outbreak ,0,0,0,0,0,1,0,0,1,0,0
9399,1247849535596122112,comienza corona drag race    start ur engines and may the best virus win    season 3       votaciones en positivo,0,0,0,0,0,0,0,0,0,1,1
9400,1247849601975156736,people are going to make this coronavirus thing into a race card  all the identity politics milkers just found their new money source,0,0,0,0,0,1,1,0,0,1,0
9401,1247849603141120001,check out piece emphasizing the need for coronavirus 19 tests in latin america before is too late ,0,0,0,1,1,0,0,0,0,1,0
9402,1247849618693451776,coronavirus 11 test positive for coronavirus in kashmir  tally now 136  all were tested positive today at skims srinagar kashmir flash,1,0,0,0,0,0,0,0,1,0,0
9403,1247849653288218624,given the sharp rise in coronavirus cases  do you think the lockdown should be extended in gujarat  let us know your views ,0,0,0,1,1,0,0,0,0,1,0
9404,1247849653514559488,wishing you a very happy birthday to the fighter of tamilnadu against corona   stay blessed sir,1,0,1,0,0,0,0,0,0,0,0
9405,1247849707491205120,3 new confirmed case s  in australia totaling 6 013 in this place  already 2 889 638 worldwide  coronavirus coronavirus australia,0,0,0,0,0,0,0,0,1,0,0
9406,1247849724377468930,in this corona virus time  treasury office dey burn  hmmmm  something is fishing somewhere    ,0,0,0,1,0,0,0,1,0,0,0
9407,1247849736893333506,eu s top scientist resigns over their handling of the coronavirus pandemic  well there is surprise  not ,0,0,0,0,0,0,0,1,0,1,0
9408,1247849749115547648,coworker  corona is spread by 5g i am just waiting for him to pull out the tinfoil hat ,0,0,0,0,1,0,0,0,0,0,1
9409,1247849774536994816,dr anbumani says lockdown is the only way to combat the coronavirus outbreak  prime minister calls for curfew extension,0,0,0,0,1,0,0,0,1,0,0
9410,1247849799363117056,mtn dey use coronavirus slow demma internet  fifa update small i dey wan download  i dey taya ruf,0,0,0,0,0,1,0,0,0,0,1
9411,1247849803800653824,coronavirus outbreak in india  from 1 to 2 500 cases  9 weeks from 2 500 to 5 000 cases  6 days,0,0,0,0,1,0,0,0,1,0,0
9412,1247849825862922240,mfs got 20  bodies outchea worried about corona my nigga you worried about the wrong virus,0,0,0,0,0,0,1,0,0,0,1
9413,1247849845382991872,if corona feels our collective consciousness  you might never know,0,0,0,0,0,0,0,0,0,0,1
9414,1247849879919112193,yo  did not expect corona to like this tho  i thought it was made in china,0,0,0,0,0,0,0,1,0,0,1
9415,1247849912328429571,my aunt rose has tested positive for corona virus but has no symptoms i hope it stays that way ,1,0,0,0,1,0,0,0,0,0,0
9416,1247849958528749570,the media is on my road filming   bc one of the bus driver s passed away from corona,0,0,0,0,0,1,0,0,1,0,0
9417,1247849993077010433,hi ktr sir good effort to fight corona  are you working heard sir ,0,1,0,0,0,0,0,0,0,0,0
9418,1247849996571029506,health cs mutahi kagwe expected to brief kenyans on coronavirus anytime from 3 30pm ,0,0,0,0,0,0,0,0,1,1,0
9419,1247850000803147778,    no nails  box dyed hair  border line alcoholic starting to resemble a whale     fuck you corona     struggling,0,0,0,0,1,0,1,0,0,0,0
9420,1247850042343469056,this is awesome  and it is much more satisfying to watch this than staring at corona charts all day long     ,1,0,0,0,0,0,0,0,0,0,1
9421,1247850076296404993,in china the mother of corona virus we have 3k death cases while in italy there is over 15k death cases are you thinking what am thinking,0,0,0,0,1,0,0,1,0,0,0
9422,1247850155908489216,fuck the coronavirus knackering c nting basterdin wankerin tr mp of a yolk,0,0,0,0,0,0,1,0,0,0,0
9423,1247850172798791680,this is the exact instruction they get from you know where to spread corona  ,0,0,0,1,0,0,1,1,0,0,0
9424,1247850177794396161,1 25 are dying in the united states due to coronavirus every minute as of 4 8 2020  coronavirus coronavirus pandemic,0,0,0,0,0,1,0,0,1,0,0
9425,1247850189626343424,my mum found a kdrama that was just released a few years back talking abt the coronavirus  and they told us it was new  loslos,0,0,0,0,0,0,0,1,0,0,1
9426,1247850194516901892,coronavirus outbreak in india  from 1 to 2 500 cases in 9 weeks from 2 500 to 5 000 cases in just 6 days stay home stay safe,0,0,0,0,0,0,0,0,1,0,0
9427,1247850197952143360,     is anyone going to answer the phone or emails dms your customer service was poor way before coronavirus ,0,0,0,0,0,0,1,0,0,0,0
9428,1247850198044467200,please vote for bedford u13 hockey team   10p to the nhs coronavirus for each vote cast,1,0,0,0,0,0,0,0,0,1,0
9429,1247850205929779203,if a corona virus came as a test to how you have lived your life so far both spiritually and physically  how well was it,0,0,0,1,0,0,0,0,0,0,1
9430,1247850232286756864,mombasa county combating coronavirus  well done 001  governerofthemoment,0,1,0,0,0,0,0,0,0,0,0
9431,1247850243753992192,goes a long way to show that the vast majority are yet to get the message of the coronavirus 19 pamdemic ,0,0,0,0,0,1,0,0,0,1,0
9432,1247850264549363713,i know this is probably paint but i cant stop thinking that its coronavirus ,0,0,0,0,0,1,0,0,0,0,1
9433,1247850282421293061,3 15 today prof  chris fegan will be discussing cll coronavirus,0,1,0,0,0,0,0,0,1,0,0
9434,1247850327988191235,office of the accountant general of the federation at abuja on fire  and there goes our coronavirus donations ,0,0,0,0,1,1,1,0,0,0,0
9435,1247850369809448960,thanks lokesh ji   gratitude together we will defeat corona pandemic   jai hind,1,1,0,0,0,0,0,0,0,0,0
9436,1247850416437628931,1 25 people are dying in the united states due to coronavirus every minute as of 4 8 2020  coronavirus coronavirus pandemic,0,0,0,0,0,0,0,0,1,0,0
9437,1247850475409604609,bruh i just broke up whit my roblox gf and my dad start crying coronacoronavirus robloxegghunt2020 memes coronavirus,0,0,0,0,0,1,0,0,0,0,1
9438,1247850495642918913,in other news mrs h has just proclaimed that after coronavirus lockdown she is never cooking another meal  ,0,0,0,0,0,0,0,0,0,0,1
9439,1247850504669016064,i think the worst thing about coronavirus is not being able to properly grieve the deceased at funerals ,0,0,0,0,0,1,0,0,0,0,0
9440,1247850528802996224,deaths have decreased in 5 in world totaling 83 103 in this place  already 166 211 worldwide  coronavirus coronavirus world,0,0,0,0,0,0,0,0,1,0,0
9441,1247850530384285697,ball started rolling to hold responsibilities for chineseviruscorona related worldwide mass killing ,0,0,0,0,0,0,0,1,0,1,0
9442,1247850580317556745,gov justice and state officials will hold a daily press briefing on coronavirus 19 at 1 pm  coronavirus coronavirus wv,0,0,0,0,0,0,0,0,1,0,0
9443,1247850613821583360,look  im not saying derek acorah predicted this or anything but i think its just a bit suspect that he shuffled off when he did  coronavirus,0,0,0,0,0,0,0,1,0,0,0
9444,1247850630091116545,sama kes dgn sorang politician pas main skindi turkey   coronavirus really attacked those coronavirusiot,0,0,0,0,1,1,1,0,0,0,0
9445,1247850689021214720,this pandemia and quarantine proved  that us and germany are the most mean nations on earth  shame you have forgot how to be humans  coronavirus,0,0,0,0,0,0,1,0,0,0,0
9446,1247850693337198592,close boarder no give us food no give us money no coronavirus don enter delta state  e don red for us ,0,0,0,1,0,0,1,0,0,0,0
9447,1247850706414874626,coronavirus shows that capitalism is one of the largest public health threats we face,0,0,0,1,1,0,1,0,0,0,0
9448,1247850718742151170,so what is this  all these yesterdays celebrities gonna die from coronavirus now  as a form of last resort promotion ,0,0,0,0,1,0,1,0,0,0,1
9449,1247850742892965888,go school you refused  now you are asking if quarantine is different from corona virus   no oo dey are first cousins,0,0,0,0,0,0,0,0,0,0,1
9450,1247850743647920128,very soon   my friends in the east will be like   i love you coronavirus smile my corona  give me your line so we may speak in isolation ,0,0,0,0,0,0,0,0,0,0,1
9451,1247850781539213312,deaths have decreased in 10 in iran totaling 3 993 in this place  already 166 201 worldwide  coronavirus coronavirus iran,0,0,0,0,0,0,0,0,1,0,0
9452,1247850798555574272,as soon as were all out of quarantine for coronavirus  everybodys getting mono i can just feel it ,1,0,0,1,0,0,0,0,0,0,0
9453,1247850868982104064,my mom mad as shit someone told people on her block she got corona  ,0,0,0,0,0,0,0,0,0,0,1
9454,1247850877408481285,still waiting on all the lib college professors to announce their donations and or offers to work for reduced pay during the coronavirus,1,0,0,1,0,0,1,0,0,0,0
9455,1247850879748890624,ill believe the corona was in those damn popeyes sandwiches before i believe its in the 5g,0,0,0,0,0,0,0,1,0,0,1
9456,1247850894860988417,please leave my family alone  if i cant see them  then you shouldnt either stay at home easter coronavirus,0,0,0,0,0,0,1,0,0,0,0
9457,1247850910518333443,i salute you all salutetocoronayodha the team of coronavirus yodha s like police officer nurses doctors and many more,0,1,0,0,0,0,0,0,0,0,0
9458,1247850919343149062,after the corona debacle i think they should honestly keep this house to house garbage collection ,1,0,0,0,0,0,1,0,0,1,1
9459,1247850923520667655,when the chemists and biologists still cant tell the chemistry behind this corona    so who is me    ,0,0,0,0,0,0,0,0,0,0,1
9460,1247850936170668032,the way that trump is handling the coronavirus should show yall that he dont care about the american people  black or white,0,0,0,0,0,0,1,0,0,0,0
9461,1247850945620443142, mbrx announces active compound in wp1122 reduces coronavirus replication in vitro by 100 ,1,0,0,0,0,0,0,0,1,0,0
9462,1247850949361774592,you can get the coronavirus twice its just unclear how long youre immune to it ,0,0,0,0,1,0,0,0,1,0,0
9463,1247850956693426179,arseholes running and cycling on the prom in salthill again absolute gobshites coronavirus,0,0,0,0,0,0,1,0,0,0,0
9464,1247850995683446785,11 persons tested positive for the coronavirus in kashmir today the total number of coronavirus 19 positive cases climb upto 136 ,0,0,0,0,0,0,0,0,1,1,0
9465,1247851003497418753,ra one chennai express producer karim morani tests positive for coronavirus bollywood,0,0,0,0,0,0,0,0,1,0,0
9466,1247851046019510275,breathing aid device for nhs coronavirus 19 recovery support  hpp brixworth northamptonshire,1,1,0,0,0,0,0,0,0,0,0
9467,1247851078462451712,sending positive thoughts to while he gets treatment for coronavirus  a true uk legend  kingdem,1,0,1,0,0,0,0,0,0,0,0
9468,1247851079569526784,coronavirus outbreak in india  from 1 to 2 500 cases  9 weeks from 2 500 to 5 000 cases  6 days lockdown extension,0,0,0,0,0,0,0,0,1,0,0
9469,1247851104777285637,life is not going to be same after coronavirus is gone       more expensive world with limited incomes large scale unemployment,0,0,0,1,0,1,0,0,0,0,0
9470,1247851137212002304,i was suposed to go to portugal and now i am stuck at home  i cannot even go out love you corona,0,0,0,0,0,1,1,0,0,0,0
9471,1247851145961394178,121 new coronavirus deaths in iran  raising death toll to 4 003,0,0,0,0,0,1,0,0,1,0,0
9472,1247851154064781312,name  corona surname  virus age 19 nationality  china   nickname coronavirus 19 next of kin  hanta virus,0,0,0,0,0,0,0,0,0,1,1
9473,1247851200264826880,11 persons tested positive for the coronavirus in kashmir today the total number of coronavirus 19 positive cases climb upto 136 ,0,0,0,0,0,0,0,0,1,0,0
9474,1247851209542610945,if i never see my chemical romance live because of coronavirus i will riot inside my house,0,0,0,0,0,0,1,0,0,0,1
9475,1247851218183086080,you can dislike boris and conservatives and not want him to die of corona theres a bit of a difference,0,0,0,0,0,1,1,0,0,0,0
9476,1247851232913502210, mbrx moleculin announces active compound in wp1122 reduces coronavirus replication in vitro by 100 ,0,0,0,0,0,0,0,0,1,1,0
9477,1247851242493272064,really tired of this coronavirus  i would love to buy a cheeseburger and a beer at a tavern  coronavirus,0,0,0,0,0,1,0,0,0,0,0
9478,1247851255092989952,it is like nigerians cannot have sense even by force  this corona pandemic has shown that much  i rest my case   ,0,0,0,0,0,0,1,0,0,1,0
9479,1247851264056188928,i need to watch humko deewana kar gaye again  this corona season has reignited my love for bollywood movies ,0,0,0,0,0,0,0,0,0,0,1
9480,1247851264265748480,coronavirus jammu and kashmir 11 new cases in kashmir division and 3 new cases from jammu  total so far is 139 ,0,0,0,0,0,0,0,0,1,0,0
9481,1247851334084300807,if unu realize  everybody ina china stop dead from corona and all school and business open back  how is this possible ,1,0,0,0,0,0,0,1,0,0,0
9482,1247851368343318528,we must through many tribulations enter the kingdom of god acts 14 22 no surprises for god s people coronavirus wednesdaywisdom jesussaves,1,0,1,0,0,0,0,0,0,1,0
9483,1247851381383364609,kale some ugandans still think that coronavirus does not kill africans cause they eat african food  eg dodo  beans  g nuts etc,0,0,0,0,0,0,0,0,0,0,1
9484,1247851389784645633,if coronavirus goes on much longer  even tom adeyemi could return  itfc,0,0,0,0,0,0,0,0,0,0,1
9485,1247851406662553602,the same people saying jesus will protect them from coronavirus are the same people stocking up on guns,0,0,0,0,0,0,0,0,0,0,1
9486,1247851419220099073,salute to our dear frontliners  we are together in this  let us fight coronavirus  it will end soon in jesus name,0,1,0,0,0,0,0,0,0,0,0
9487,1247851427998978051,nigeria discharged 44 people with maleria not corona virus  corona virus not yet in nigeria    ,1,0,0,0,1,0,1,0,0,0,0
9488,1247851431568310272,may your blessings rise like the number of discharged coronavirus cases in nigeria coronavirusnigeria,1,0,1,0,0,0,0,0,0,0,0
9489,1247851439105478656,so long as there be diagnostics of coronavirus all vital opportunities of sectors cease illuminatti,0,0,0,0,0,0,0,1,1,1,0
9490,1247851455928848386,50 new cases in sindh   all in karachi   all cases of local transmission   total coronavirus cases in karachi are now 558,0,0,0,0,0,0,0,0,1,0,0
9491,1247851456289521665,i just want to say thank you coronavirus  for teaching me to finally quit biting my damn nails ,0,0,0,0,0,0,0,0,0,0,1
9492,1247851473356173317,my dog had a dry cough over christmas  i reckon that was coronavirus but i swear they hadnt built the 5g towers by then,0,0,0,0,0,0,0,0,0,0,1
9493,1247851490997424128,bahria town ki pr campaign chal rahi hai  too many ads regarding corona and social responsibility ,1,0,0,0,0,1,1,0,0,0,0
9494,1247851531254337536,is this a sort of  god open day  so people can see what heaven will be like  mad  coronavirus coronavirus lockdown,0,0,0,1,0,0,1,0,0,0,0
9495,1247851532747325442,coronavirus jammu and kashmir wearing of face masks made mandatory for all officers  staff and visitors of civil secretariat jk ,0,0,0,0,0,1,0,0,1,0,0
9496,1247851539710042113,i have not been sharing corona posts  but i think this is worth the read  stay home and pray people   ,1,0,0,0,0,0,0,0,0,0,0
9497,1247851552737558535,i was one of their test subjects  the only time i have left my home in 3 weeks  coronavirus,0,0,0,0,0,0,0,0,1,1,0
9498,1247851585960660995,likh ke lelo  after 15 shaban the vaccine of corona will come out ,1,0,0,0,0,0,0,1,0,1,1
9499,1247851602918203393,398 new recoveries in world totaling 309 110 in this place  already 617 822 worldwide  coronavirus coronavirus world,0,0,0,0,0,0,0,0,1,0,0
9500,1247851716826955779,coronainmaharashtra also inform people that coronavirus is not an air borne virus  its important ,1,0,0,0,0,0,0,0,1,1,0
9501,1247851717384744961,i should be snorting crack in an applebees bathroom rn but corona gotta ruin all my plans,0,0,0,1,0,0,1,0,0,0,1
9502,1247851728701095936,so the nhs online test for corona said that my dad to should phone 999 for an ambulance but hes refusing to go to hospital,0,0,0,0,1,1,0,0,0,0,0
9503,1247851744480178183,likh ke lelo  after 15 shaban the vaccine of corona will come out  arrivalofimammahdi,1,0,0,0,0,0,0,0,0,1,0
9504,1247851746359037952,thank you corona virus for the discounts  i just bought something ive been wanting for a long time,0,1,0,0,0,0,0,0,0,0,1
9505,1247851749567803394,1 16 corona virus god did it    natural evil god did it   jesus hand washing ,0,0,0,0,0,0,0,0,0,1,0
9506,1247851800734154752, mbrx moleculin announces active compound in wp1122 reduces coronavirus replication in vitro by 100 ,0,0,0,0,0,0,0,0,1,0,0
9507,1247851808070021121,okay  could the coronavirus possibly just kill all the stink bugs  k  thanks ,0,0,0,0,0,0,0,0,0,0,1
9508,1247851809739284480,today at 3 30pm afya house time aht  cs mutahi kagwe to brief on coronavirus,0,0,0,0,0,0,0,0,1,0,0
9509,1247851813459709954,this corona bitch better move out soon bc i wanna see seokjinnies flying keep it simple  stupid this year,0,0,0,0,0,0,1,0,0,0,1
9510,1247851817632923649,so ihme predicts the peak is 3 4 days away and now only 60k deaths total  down from 100k just a few days ago  this is good news coronavirus,1,0,0,0,0,0,0,0,1,0,0
9511,1247851833734856705,fuck corona hard times teach alot of lessons we learn we conquer,1,1,1,0,0,0,0,0,0,0,0
9512,1247851837404975105,this is how the govt of kenya is checking the temperatures of coronavirus and saying it is still low  mtashangaa sana ,0,0,0,1,0,0,1,0,0,1,0
9513,1247851855083945985,do not buy accept anything from outside  it is not safe  its can hold corona viruses  stay home with only belonging things ,0,0,0,0,1,0,0,0,0,0,0
9514,1247851858678484992,people need to wake up to what is being hidden    by cnn jack facebook globalaist and others   coronavirus,0,0,0,0,0,0,1,1,0,0,0
9515,1247851868346294272,take a look at the president of mexico s account  not mush going on in the way of coronavirus,0,0,0,0,0,0,1,0,0,1,0
9516,1247851884196573185,nigeria discharged 44 people with maleria not corona virus  corona virus not yet in nigeria    ,0,0,0,0,0,0,1,0,1,1,0
9517,1247851892941750273,coronavirus is not the scariest part of our lives  it is how the left and their media pundits are using it to push their political agenda ,0,0,0,0,0,0,1,1,0,0,0
9518,1247851922054356992,stay at home  coronavirus update  country  channel islands total cases  335 total deaths  7 total recovered  34 total active cases  294,0,0,0,0,0,0,0,0,1,0,0
9519,1247851946997882880,i wish yall mfers would stay home help get this corona shit over with so i can buy shit online again im itching for it,1,0,0,0,0,0,1,0,0,0,0
9520,1247851964089712641,well done for getting the sleeves rolled up and helping out with the coronavirus crisis,1,1,0,0,0,0,0,0,0,0,0
9521,1247851972834873348,after 100s of years of research  what science can offer us is that  wash your hands    coronavirus 17mps coronacoronavirus uae,0,0,0,1,0,0,1,0,0,0,1
9522,1247852002639523842,stay positive during this corona crisis    take care of your mental heath  be creative stay busy ,1,0,0,0,0,0,0,0,0,0,0
9523,1247852035782868993,this fucking moron i know thinks that george soros owns the who and helped to create the coronavirus      jesus fucking christ ,0,0,0,0,0,0,1,0,0,0,0
9524,1247852049997484032,this year to date worldwide death tolls   coronavirus  83 103 abortion  11 443 770,0,0,0,0,0,0,0,0,1,0,0
9525,1247852052736364546,somebody do the world a favor and give him a good haircut while hes in hospital borisjohnsoncoronavirus,0,0,0,0,0,0,0,0,0,0,1
9526,1247852060898459648,dont worry sadio man 2020 21 season looks promising  sorry coronavirus messed things up for you guys ,1,0,0,0,0,1,0,0,0,0,0
9527,1247852086185918465,rip  but did he really die from coronavirus 19 or an underlying condition  you fortunately we will never know ,0,0,0,0,0,1,0,1,0,0,0
9528,1247852110248587265,so my dissertation is due 7 weeks tomorrow and im just not arsed this corona shit has fucked my motivation,0,0,0,0,0,0,1,0,0,0,0
9529,1247852122470834176,npr reporting on lifting of wuhan lockdown says there are a    lot of reasons    to doubt chinas coronavirus numbers,0,0,0,0,0,0,0,1,1,1,0
9530,1247852141013798913,the first minister says there have now been 366 coronavirus 19 related deaths in scotland  as of 9am today ,0,0,0,0,0,0,0,0,1,1,0
9531,1247852153173159936,dek what to say i feel so bad for everyone whos losing loved ones to this corona virus,0,0,0,0,0,1,0,0,0,0,0
9532,1247852198064795648,due to the coronavirus we officially only have three days of the week  yesterday  today and tomorrow,0,0,0,0,0,0,0,0,0,1,1
9533,1247852201575428097,very interesting piece in greeces handling of the coronavirus 19 crisis   i hope they will stay vigilant though ,1,1,0,0,0,0,0,0,0,0,0
9534,1247852221942939650,crisis is the breeding place for creativity  it will force you to become more cutting edge and resourceful  coronavirus,1,0,0,0,0,0,0,0,0,0,0
9535,1247852224023343104,the first minister says there have now been 366 coronavirus 19 related deaths in scotland  as of 9am today ,0,0,0,0,0,0,0,0,1,0,0
9536,1247852290377039876,the chinese govt  just released the name of the citizen from wuhan who was the first carrier of corona virus  his name was lay lee sub kee,0,0,0,0,0,0,0,0,1,0,0
9537,1247852294835556352,coronavirus people of wuhan allowed to leave after 76 days lockdown china,0,0,0,0,0,0,0,0,1,1,0
9538,1247852303555522562,wait  is corona virus can infected us  non humans ,0,0,0,0,1,0,0,0,0,0,1
